,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.1,0.0,0.0,0.0,-0.0004,0.00047,,0.0,68 x 184,1.28,1.39,0.5,0.0,0.01,0 x 95,0.0,-0.00072,0.00025,6e-05,-0.00313,0.0,5.70264,,17.9,0.973
1,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.09808,0.0008,0.00043,-0.00244,0.0002,2.81598,0.0,0.89,64 x 67,0.78,0.9,1.0,0.0,0.01,0 x 112,0.0,-0.00163,0.00085,0.00058,-0.00256,0.0,2.83665,,17.4,0.946
2,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.09099,0.00561,9e-05,-0.00507,0.00028,1.43507,1.0,0.34,1 x 32,0.33,0.37,1.5,0.0,0.01,0 x 61,0.01,-0.00479,0.00436,-0.00016,-0.00218,0.0,1.1174,0.0,16.9,0.918
3,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01767,0.01609,0.00017,-0.00411,0.00033,0.77721,40.0,0.01,75 x 10,0.01,0.02,2.0,0.15,0.18,1189 x 5,0.18,-0.09994,0.0,0.0,0.0,0.0,3e-05,0.0,16.4,0.891
4,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00435,0.00288,0.00023,-0.00292,0.00048,1.49494,0.0,0.02,0 x 121,0.0,0.01,2.5,0.63,0.71,59 x 294,0.66,-0.08856,0.0016,0.0,-0.00504,0.0,1.77076,60.0,15.9,0.864
5,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00262,0.00157,7e-05,-0.00243,0.00043,2.16677,0.0,0.01,0 x 80,0.0,0.01,3.0,1.13,1.21,60 x 460,1.16,-0.08441,0.00056,9e-05,-0.00561,0.0,2.93396,4.0,15.4,0.837
6,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.0021,0.00111,0.00043,-0.00324,-8e-05,2.70047,0.0,0.01,0 x 55,0.0,0.01,3.5,1.63,1.71,32 x 438,1.66,-0.07837,0.00022,0.00046,-0.00519,-0.00058,4.11064,47.0,14.9,0.809
7,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00274,0.00081,0.00053,-0.00317,0.0,3.14431,0.0,0.01,0 x 64,0.0,0.01,4.0,2.11,2.21,66 x 63,2.08,-0.10025,0.0,0.0,0.0,0.0,,0.0,14.4,0.782
8,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00238,0.00064,0.00024,-0.00348,0.0,3.52387,0.0,0.01,0 x 122,0.0,0.01,4.5,2.62,2.72,64 x 64,0.0,-0.06664,6e-05,0.00077,-0.00558,0.0,6.49345,,13.9,0.755
9,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00153,0.00056,0.00033,-0.00302,0.0,3.85465,0.0,0.01,0 x 36,0.0,0.01,5.0,3.1,3.25,818 x 820,3.15,-0.06129,5e-05,0.00051,-0.00996,-0.00042,7.76656,0.0,13.4,0.728
10,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00161,0.00054,-0.00017,-0.00332,0.0,4.14815,,0.0,0 x 59,0.0,0.01,5.5,3.6,3.75,819 x 189,0.0,-0.05589,0.0001,0.00015,-0.00999,0.0,8.957,,12.9,0.7
11,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00178,0.00046,-0.00017,-0.00339,0.0,4.41202,0.0,0.02,0 x 54,0.0,0.01,6.0,4.1,4.25,818 x 831,0.0,-0.05058,5e-05,0.00054,-0.01005,-0.00012,10.14878,,12.4,0.673
12,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00159,0.00048,0.00041,-0.00346,0.0,4.65139,,0.0,0 x 38,0.0,0.01,6.5,4.6,4.75,829 x 820,0.0,-0.04556,1e-05,0.00042,-0.01023,-0.0003,11.34266,,11.9,0.646
13,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00134,0.00036,-9e-05,-0.0033,0.0,4.8698,,0.0,0 x 60,0.0,0.01,7.0,5.1,5.25,217 x 831,0.0,-0.041,1e-05,0.00063,-0.01001,-0.00018,12.53815,,11.4,0.619
14,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,1.0,0.0,0.0,-0.00158,0.0016,,,0.0,71 x 70,4.15,4.5,14.0,0.0,0.01,0 x 1029,0.0,-0.00718,0.00947,0.00051,-0.00364,0.0,0.99506,,4.4,0.237
15,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.94784,0.03816,0.0019,-0.03113,0.00156,1.34113,,0.0,60 x 60,1.85,6.0,14.5,0.0,0.01,0 x 666,0.0,-0.00818,0.01195,0.0006,-0.00361,-0.00016,0.87988,,3.9,0.21
16,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,1.0,0.0,0.0,-0.00183,0.0017,0.00019,3.0,3.4,63 x 60,3.2,3.5,15.0,0.0,0.01,0 x 480,0.01,-0.00911,0.01526,0.00064,-0.0027,0.0,0.7668,0.0,3.4,0.183
17,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.95252,0.05153,0.00233,-0.01993,0.00143,0.92101,,0.0,60 x 60,0.8,5.0,15.5,0.0,0.01,0 x 38,0.0,-0.01025,0.02021,0.00013,-0.00356,0.0,0.65568,,2.9,0.155
18,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,1.0,0.0,0.0,-0.00263,0.00172,,31.0,2.33,71 x 22,2.2,2.49,16.0,0.0,0.01,0 x 35,0.01,-0.01217,0.02814,0.00038,-0.00339,-0.0003,0.54696,3.0,2.4,0.128
19,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,1.0,0.0,0.0,-0.00234,0.00188,,,0.0,226 x 123,0.1,3.0,16.5,0.01,0.03,423 x 20,0.02,-0.04287,0.07792,0.0022,-0.01011,-0.00022,0.55591,0.0,1.9,0.101
20,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.91937,0.14531,0.00324,-0.01791,0.0021,0.4938,2.0,1.61,66 x 26,1.27,1.53,17.0,0.0,0.06,0 x 20,0.03,-0.06908,0.13669,0.00246,-0.0121,-0.00048,0.46454,30.0,1.4,0.074
21,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.78721,0.25191,0.00586,-0.0383,0.00127,0.55158,53.0,0.99,23 x 89,0.89,1.12,17.5,0.05,0.15,807 x 26,0.15,-0.1803,0.26411,0.00588,-0.02755,-0.00011,0.4767,53.0,0.9,0.046
22,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.63638,0.325,0.00774,-0.0499,0.00119,0.55276,84.0,0.67,1 x 1,0.63,0.69,18.0,0.23,0.34,1050 x 1,0.28,-0.36068,0.33447,0.00745,-0.04528,-0.0009,0.53694,34.0,0.4,0.019
23,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.47068,0.31489,0.00788,-0.05701,0.0014,0.60496,146.0,0.45,3 x 10,0.41,0.47,18.5,0.52,0.66,37 x 26,0.58,-0.52826,0.30801,0.0085,-0.05573,-0.00173,0.6201,49.0,0.1,0.008
24,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.34656,0.25627,0.0074,-0.05994,0.00031,0.68933,376.0,0.33,7 x 1,0.3,0.34,19.0,0.87,1.05,395 x 210,0.89,-0.65356,0.25582,0.00727,-0.05695,-0.00173,0.69279,8.0,0.6,0.035
25,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.26572,0.19926,0.00712,-0.05977,0.0009,0.78844,44.0,0.23,20 x 21,0.23,0.28,19.5,1.3,1.56,23 x 110,1.45,-0.71884,0.19108,0.00666,-0.06319,-0.00175,0.84312,0.0,1.1,0.063
26,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.20575,0.15806,0.00624,-0.05508,7e-05,0.86401,228.0,0.19,13 x 2,0.18,0.22,20.0,1.73,1.93,29 x 31,1.72,-0.79694,0.15575,0.00572,-0.05184,-0.00143,0.85247,4.0,1.6,0.09
27,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.16036,0.12604,0.00514,-0.04955,0.00022,0.92461,20.0,0.17,233 x 103,0.11,0.2,20.5,0.0,2.64,0 x 68,2.27,-1.0,0.0,0.0,0.0,0.0,,0.0,2.1,0.117
28,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.11854,0.09953,0.00463,-0.04054,6e-05,0.95241,109.0,0.12,344 x 188,0.06,0.16,21.0,2.63,2.89,77 x 75,2.81,-0.86678,0.09228,0.00479,-0.04297,-0.00181,0.98966,0.0,2.6,0.144
29,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.09138,0.07894,0.00387,-0.03399,-0.00018,0.9994,115.0,0.08,2 x 3,0.07,0.1,21.5,1.55,5.5,63 x 73,3.25,-0.77486,0.08396,0.00591,-0.10485,-0.00191,1.61283,0.0,3.1,0.172
30,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.07468,0.06383,0.00249,-0.03058,-0.00021,1.05637,3.0,0.08,812 x 32,0.04,0.1,22.0,1.2,5.0,164 x 124,3.75,-1.0,0.0,0.0,0.0,0.0,,0.0,3.6,0.199
31,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.06274,0.05276,0.00259,-0.02737,0.00015,1.11774,0.0,0.1,858 x 26,0.03,0.09,22.5,4.1,4.4,57 x 70,4.15,-0.8845,0.04981,0.00404,-0.05077,-0.00107,1.32728,8.0,4.1,0.226
32,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.05132,0.04335,0.00195,-0.0245,0.00022,1.16592,6.0,0.06,740 x 26,0.02,0.08,23.0,2.35,7.0,149 x 106,4.7,-0.91361,0.01997,0.00245,-0.02508,-0.00108,1.21959,0.0,4.6,0.253
33,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.04494,0.03698,0.00171,-0.02251,-0.00036,1.22854,2.0,0.04,654 x 39,0.02,0.07,23.5,3.0,7.5,60 x 76,0.0,-0.88404,0.03605,0.00393,-0.05899,-0.00185,1.55911,,5.1,0.281
34,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.03939,0.03157,0.00203,-0.0206,-0.00038,1.28313,22.0,0.04,831 x 2,0.02,0.06,24.0,5.55,5.8,63 x 74,5.65,-0.9056,0.01374,0.00298,-0.02471,-0.00051,1.45352,0.0,5.6,0.308
35,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.04081,0.03002,0.00176,-0.02323,0.0003,1.39021,15.0,0.04,291 x 75,0.02,0.07,24.5,4.0,8.1,60 x 60,0.0,-1.0,0.0,0.0,0.0,0.0,,,6.1,0.335
36,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.03553,0.0261,0.00166,-0.02113,-0.0003,1.43754,24.0,0.04,574 x 124,0.01,0.07,25.0,6.45,6.8,93 x 67,6.55,-1.0,0.0,0.0,0.0,0.0,,0.0,6.6,0.362
37,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.0266,0.01943,0.00137,-0.01744,-0.0002,1.51158,33.0,0.02,239 x 26,0.01,0.05,26.0,5.25,9.9,125 x 125,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.6,0.417
38,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.02508,0.01683,0.00096,-0.01738,5e-05,1.64507,,0.0,1 x 255,0.01,0.05,27.0,6.3,10.9,126 x 126,0.0,-1.0,0.0,0.0,0.0,0.0,,,8.6,0.471
39,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.03153,0.01808,0.00138,-0.02541,0.00019,1.888,,0.0,1 x 247,0.01,0.08,28.0,7.9,11.7,60 x 63,0.0,-0.84353,0.01545,0.00441,-0.11937,-0.0018,2.70959,,9.6,0.526
40,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01332,0.00923,0.00061,-0.00955,3e-05,1.72647,548.0,0.02,44 x 1,0.01,0.02,29.0,8.3,13.0,60 x 68,0.0,-1.0,0.0,0.0,0.0,0.0,0.00045,,10.6,0.58
41,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00907,0.00665,0.00051,-0.00682,0.00049,1.75101,135.0,0.02,0 x 5,0.0,0.02,30.0,11.6,11.85,1 x 76,11.45,-0.83682,0.00677,0.00378,-0.07537,-0.00101,2.99093,0.0,11.6,0.635
42,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00818,0.00602,0.00063,-0.00746,-0.00016,1.8505,,0.0,0 x 1,0.0,0.02,31.0,10.5,15.0,125 x 95,0.0,-0.82336,0.00692,0.0043,-0.10029,-0.00118,3.28212,,12.6,0.689
43,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01396,0.0081,0.00092,-0.01335,0.00017,2.10765,,0.0,0 x 921,0.0,0.04,32.0,11.2,15.8,112 x 112,13.3,-1.0,0.0,0.0,0.0,0.0,,0.0,13.6,0.744
44,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01369,0.00747,0.00086,-0.0124,6e-05,2.20392,,0.0,0 x 260,0.0,0.04,33.0,12.25,17.0,112 x 94,0.0,-1.0,0.0,0.0,0.0,0.0,,,14.6,0.798
45,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01308,0.00697,0.00088,-0.0125,-0.0003,2.29606,,0.0,0 x 117,0.0,0.04,34.0,13.2,17.6,60 x 63,0.0,-1.0,0.0,0.0,0.0,0.0,,,15.6,0.853
46,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01039,0.00558,0.00045,-0.01062,-0.00048,2.30973,,0.0,0 x 48,0.0,0.03,35.0,14.2,18.85,125 x 125,0.0,-1.0,0.0,0.0,0.0,0.0,,,16.6,0.907
47,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.01266,0.00618,0.00019,-0.01338,0.00048,2.48081,,0.0,0 x 600,0.0,0.04,36.0,15.4,19.85,60 x 60,0.0,-1.0,0.0,0.0,0.0,0.0,,,17.6,0.962
48,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.00975,0.00492,0.00034,-0.01008,0.00014,2.4735,,0.0,0 x 10,0.0,0.03,37.0,16.25,20.95,60 x 64,0.0,-1.0,0.0,0.0,0.0,0.0,,,18.6,1.016
49,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-07,1688760000,4,0.0069,0.00364,0.00015,-0.00706,-9e-05,2.44188,,0.0,0 x 20,0.0,0.02,38.0,19.5,19.85,73 x 71,0.0,-0.75397,0.00111,0.00454,-0.02487,-0.0015,4.77152,,19.6,1.071
50,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.10035,0.0,0.0,0.0,0.00065,,,0.0,209 x 192,1.26,1.38,0.5,0.0,0.01,0 x 17,0.0,-0.00097,0.00024,-3e-05,-0.00143,0.0,3.62385,,17.9,0.973
51,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.09989,0.0,0.0,-5e-05,0.0008,,,0.0,209 x 192,0.76,0.88,1.0,0.0,0.01,0 x 9,0.0,-0.00172,0.00083,-0.00022,-0.00084,-0.00033,1.80362,,17.4,0.946
52,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.09172,0.00541,0.0004,-0.00181,0.00026,0.88654,0.0,0.34,1 x 61,0.32,0.38,1.5,0.0,0.01,0 x 697,0.01,-0.00534,0.00433,0.00028,-0.00072,0.0,0.71231,0.0,16.9,0.918
53,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.03122,0.01302,0.0008,-0.00429,0.00039,0.82569,2.0,0.06,6 x 161,0.04,0.06,2.0,0.19,0.22,74 x 11,0.21,-0.07081,0.01364,0.00163,-0.00322,-0.00074,0.76626,177.0,16.4,0.891
54,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.00952,0.00416,0.00039,-0.0025,-0.00017,1.19026,207.0,0.01,36 x 248,0.01,0.02,2.5,0.64,0.75,78 x 220,0.7,-0.08245,0.00383,0.00032,-0.00497,-0.00017,1.51172,1.0,15.9,0.864
55,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.00678,0.00241,0.00022,-0.00318,0.00031,1.6752,0.0,0.03,35 x 24,0.01,0.02,3.0,1.13,1.25,85 x 881,1.04,-0.08089,0.00154,0.00043,-0.00683,0.0,2.16382,0.0,15.4,0.837
56,1688414400,2023-07-03 16:00,2023-07-03,16.0,18.35,2023-07-14,1689364800,11,0.00635,0.0018,0.00085,-0.00302,0.00018,2.06871,0.0,0.01,11 x 48,0.01,0.02,3.5,1.62,1.75,69 x 850,1.61,-0.07715,0.00068,0.0003,-0.00957,-6e-05,2.82616,0.0,14.9,0.809
