,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,1.0,0.0,0.0,0.0,0.0,,,0.0,21 x 26,8.15,8.35,8.0,0.0,0.01,0 x 142,0.0,-0.00386,0.00228,-0.00027,-0.00331,0.0,2.3975,,8.3,0.508
1,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,1.0,0.0,0.0,0.0,0.0,,,0.0,12 x 26,7.15,7.35,9.0,0.0,0.01,0 x 116,0.01,-0.00371,0.00317,-0.00022,-0.00317,-0.00015,2.0215,0.0,7.3,0.446
2,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,0.90444,0.00955,0.00238,-0.04055,2e-05,3.5285,,0.0,32 x 23,6.7,6.9,9.5,0.0,0.02,0 x 139,0.01,-0.00772,0.0057,0.00045,-0.00684,0.0,2.01883,0.0,6.8,0.416
3,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,0.9156,0.01069,0.0024,-0.01534,-0.00027,3.03182,1.0,6.25,25 x 10,6.2,6.35,10.0,0.0,0.01,0 x 1017,0.02,-0.00464,0.00452,0.0004,-0.00346,0.0,1.68268,0.0,6.3,0.385
4,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,1.0,0.0,0.0,0.0,0.0,,,0.0,25 x 3,5.65,5.85,10.5,0.0,0.01,0 x 871,0.0,-0.00531,0.0054,0.00011,-0.00333,-0.00047,1.52591,,5.8,0.354
5,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,0.92827,0.01799,0.00146,-0.01568,0.00039,2.38756,0.0,4.3,30 x 10,5.15,5.4,11.0,0.0,0.01,0 x 781,0.01,-0.00555,0.00652,0.00077,-0.00347,0.0,1.37422,0.0,5.3,0.323
6,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,0.93399,0.02346,0.0022,-0.01461,0.0001,2.10574,0.0,4.7,12 x 23,4.65,4.9,11.5,0.0,0.01,0 x 787,0.02,-0.00617,0.00799,0.00047,-0.00361,0.0,1.22887,0.0,4.8,0.293
7,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,0.93956,0.03138,0.00148,-0.01524,0.00054,1.85083,0.0,4.15,18 x 36,4.15,4.4,12.0,0.0,0.01,0 x 490,0.02,-0.00761,0.01002,0.00053,-0.0035,-4e-05,1.08872,0.0,4.3,0.262
8,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,0.92634,0.04568,0.00206,-0.02848,2e-05,1.74845,1.0,3.6,33 x 36,3.7,3.9,12.5,0.0,0.01,0 x 319,0.01,-0.00788,0.01277,0.00034,-0.00367,-3e-05,0.95276,20.0,3.8,0.231
9,1696276800,2023-10-02 16:00,2023-10-02,16.0,16.26,2023-10-06,1696622400,4,1.0,0.0,0.0,0.0,0.0,,47.0,3.25,206 x 11,3.15,3.3,13.0,0.01,0.02,50 x 340,0.02,-0.02203,0.02922,0.00081,-0.00853,-0.0003,0.96285,8.0,3.3,0.2
