,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.86401,0.00434,0.00155,-0.10028,0.00047,7.38168,,0.0,509 x 529,6.61,8.31,5.0,0.0,0.59,0 x 861,0.0,-0.05519,0.01244,0.00189,-0.10482,0.0,6.39972,,7.4,0.595
1,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,1.0,0.0,0.0,0.0,0.0,,,0.0,500 x 379,5.5,6.5,6.0,0.0,0.58,0 x 869,0.0,-0.06816,0.01771,0.00186,-0.1027,0.0,5.27549,,6.4,0.514
2,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,1.0,0.0,0.0,0.0,0.0,,,0.0,458 x 446,5.41,6.2,6.5,0.0,0.58,0 x 856,0.0,-0.07554,0.02116,0.00243,-0.10109,-0.00024,4.78343,,5.9,0.474
3,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,1.0,0.0,0.0,0.0,0.0,,0.0,5.31,581 x 421,5.01,5.46,7.0,0.0,0.11,0 x 956,0.0,-0.0307,0.01727,0.00138,-0.02754,0.0,2.87355,,5.4,0.433
4,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,1.0,0.0,0.0,0.0,0.0,,,0.0,125 x 125,3.81,5.85,7.5,0.0,0.02,0 x 673,0.01,-0.00547,0.00672,6e-05,-0.00345,-0.00044,1.76966,0.0,4.9,0.393
5,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,1.0,0.0,0.0,0.0,0.0,,,0.0,428 x 165,4.2,4.44,8.0,0.0,0.03,0 x 774,0.05,-0.01613,0.01545,0.00039,-0.00908,0.0,1.81232,0.0,4.4,0.352
6,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.91435,0.03661,0.00195,-0.03704,0.00075,2.58941,,0.0,434 x 546,3.7,4.1,8.5,0.0,0.01,0 x 685,0.01,-0.00797,0.011,-4e-05,-0.00375,0.0,1.35219,0.0,3.9,0.312
7,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,1.0,0.0,0.0,0.0,0.0,-1e-05,8.0,4.05,886 x 846,3.21,3.5,9.0,0.0,0.02,0 x 567,0.01,-0.00874,0.01459,0.00043,-0.00325,0.0,1.15957,10.0,3.4,0.271
8,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.93662,0.06838,0.00109,-0.01666,-0.00017,1.74838,54.0,2.86,10 x 87,2.82,2.93,9.5,0.0,0.01,0 x 454,0.01,-0.01051,0.02007,-2e-05,-0.00326,0.0,0.97402,13.0,2.9,0.231
9,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.95087,0.0995,0.00128,-0.00947,0.0002,1.39529,380.0,2.36,65 x 27,2.31,2.41,10.0,0.0,0.02,0 x 302,0.01,-0.0121,0.0289,0.00026,-0.00298,-0.00017,0.79622,222.0,2.4,0.19
10,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.90521,0.14648,0.00197,-0.01711,0.0001,1.2863,473.0,1.88,77 x 410,1.82,1.94,10.5,0.01,0.02,134 x 71,0.01,-0.03507,0.07366,0.00095,-0.00866,-0.00013,0.74602,457.0,1.9,0.15
11,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.86311,0.21706,0.0033,-0.01962,0.00097,1.0744,,1.4,10 x 33,1.38,1.42,11.0,0.05,0.07,29 x 265,0.05,-0.11016,0.17295,0.00292,-0.0238,0.0,0.77219,,1.4,0.109
12,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.73826,0.26928,0.0042,-0.03432,0.00028,1.04048,584.0,1.22,204 x 224,0.97,1.04,11.5,0.14,0.19,254 x 166,0.15,-0.24008,0.27795,0.00455,-0.04489,-3e-05,0.79134,,0.9,0.069
13,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.58705,0.27619,0.0051,-0.04931,0.00053,1.08534,,0.71,2 x 28,0.69,0.71,12.0,0.36,0.39,205 x 165,0.36,-0.40878,0.32601,0.00495,-0.06399,-0.00037,0.84032,,0.4,0.028
14,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.45374,0.25512,0.00505,-0.05762,0.00053,1.14417,,0.5,91 x 22,0.5,0.51,12.5,0.64,0.67,264 x 5,0.66,-0.57298,0.31895,0.00519,-0.07162,-0.00108,0.86133,,0.1,0.012
15,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.34522,0.22186,0.00464,-0.05846,0.00064,1.20105,,0.36,20 x 30,0.35,0.37,13.0,0.98,1.02,201 x 31,1.01,-0.71227,0.26775,0.00495,-0.06933,-0.00159,0.88098,,0.6,0.053
16,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.25863,0.18571,0.00492,-0.05427,0.00065,1.24904,,0.27,205 x 76,0.23,0.26,13.5,1.4,1.44,185 x 236,1.41,-0.80864,0.19975,0.00386,-0.06292,-0.00183,0.92612,731.0,1.1,0.093
17,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.19987,0.15032,0.00395,-0.0499,0.00078,1.33084,,0.2,228 x 40,0.18,0.2,14.0,1.85,1.88,182 x 20,1.71,-0.88559,0.13687,0.00222,-0.05291,-0.00135,0.92148,,1.6,0.134
18,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.1591,0.12185,0.00316,-0.04608,-0.0002,1.41807,,0.17,295 x 31,0.14,0.18,14.5,2.29,2.36,26 x 15,2.19,-0.94498,0.07494,0.00135,-0.04185,-0.00202,0.86377,282.0,2.1,0.174
19,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.12491,0.09889,0.00243,-0.04061,0.00041,1.47948,,0.14,54 x 20,0.1,0.13,15.0,2.76,2.83,10 x 10,2.75,-1.0,0.0,-36.5,0.0,0.0,0.00074,853.0,2.6,0.215
20,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.10263,0.08154,0.00206,-0.03706,0.00025,1.56237,766.0,0.12,356 x 31,0.09,0.13,15.5,3.15,3.51,132 x 65,3.25,-0.95377,0.04786,0.00106,-0.04253,-0.00229,1.119,270.0,3.1,0.255
21,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.08641,0.0681,0.00187,-0.03373,-0.00029,1.6452,555.0,0.1,44 x 16,0.08,0.08,16.0,3.65,3.8,65 x 65,2.98,-0.98749,0.0,0.0,-0.03225,-0.0024,0.00132,46.0,3.6,0.296
22,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.07761,0.05893,0.00232,-0.0331,0.0005,1.75472,166.0,0.12,20 x 26,0.06,0.09,16.5,4.15,4.44,23 x 64,3.6,-1.0,0.0,-51.50031,0.0,0.0,0.00051,10.0,4.1,0.336
23,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.07053,0.05166,0.00206,-0.0322,-0.00023,1.85629,417.0,0.09,99 x 30,0.05,0.09,17.0,4.65,4.81,64 x 40,3.85,-0.98756,0.0,0.0,-0.03217,-0.00266,0.00103,41.0,4.6,0.377
24,1530561600,2018-07-02 16:00,2018-07-02,16.0,12.35,2018-07-06,1530907200,4,0.06098,0.04439,0.00148,-0.02968,0.00023,1.91959,78.0,0.08,143 x 20,0.06,0.08,17.5,5.14,5.4,33 x 65,5.2,-0.98745,0.0,0.0,-0.03227,-0.00215,0.00115,10.0,5.1,0.417
