,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.95238,0.00194,0.00113,-8.29494,-0.00027,,,0.0,0 x 0,38.54,47.03,10.0,0.0,0.02,0 x 65,0.0,-0.00837,0.00591,0.00039,-0.00997,0.0,4.2034,,46.5,0.823
1,1,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.95129,0.00204,0.00099,-8.74993,0.00036,,,0.0,0 x 0,38.04,46.53,10.5,0.0,0.02,0 x 58,0.0,-0.00814,0.00699,0.00063,-0.01015,0.0,3.83103,,46.0,0.814
2,2,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.94453,0.00225,0.00134,-10.58077,-0.00045,,,0.0,0 x 0,36.04,44.73,12.5,0.0,0.02,0 x 38,0.0,-0.01314,0.0152,0.00033,-0.01013,0.0,2.50367,,44.0,0.779
3,3,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.93709,0.00243,0.00068,-12.89196,-0.00018,,10.0,44.76,0 x 0,33.54,42.27,15.0,0.0,0.02,0 x 0,0.09,-0.02884,0.07315,0.00025,-0.01018,0.0,1.03524,3.0,41.5,0.734
4,4,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.93177,0.00266,0.00146,-14.35517,-0.00011,,6.0,39.85,0 x 0,31.54,40.23,17.0,0.0,0.01,0 x 0,0.5,-1.0,0.0,0.0,0.0,0.0,,3.0,39.5,0.699
5,5,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.92766,0.00281,0.00151,-14.22881,-0.00023,,23.0,36.52,0 x 0,29.54,38.26,19.0,0.0,0.03,0 x 0,0.01,-1.0,0.0,0.0,0.0,0.0,,2.0,37.5,0.663
6,6,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.92489,0.00283,0.0009,-14.16825,-0.00039,,0.0,31.11,0 x 0,28.55,37.23,20.0,0.0,0.0,0 x 0,0.02,-1.0,0.0,0.0,0.0,0.0,,0.0,36.5,0.646
7,7,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.92003,0.00299,0.00103,-14.0538,-0.0003,,,0.0,0 x 0,26.54,35.26,22.0,0.0,0.02,0 x 0,0.1,-1.0,0.0,0.0,0.0,0.0,,,34.5,0.61
8,8,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.91405,0.00315,0.00087,-13.8945,0.00035,,0.0,29.76,0 x 0,23.54,32.56,25.0,0.0,0.01,0 x 0,0.05,-1.0,0.0,0.0,0.0,0.0,,1.0,31.5,0.557
9,9,1585771200,2020-04-01 16:00,2020-04-01,16.0,56.45,2020-04-01,1585771200,0,0.90936,0.00324,0.00107,-13.79606,0.0003,,1.0,3.0,0 x 0,21.54,30.55,27.0,0.0,0.03,0 x 0,0.1,-1.0,0.0,0.0,0.0,0.0,,9.0,29.5,0.522
